STATION,STATION_NAME,DATE,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101210,28.5,13.6,35.3,21.7,10.0,6.2,9.8,11.1
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101211,28.2,13.6,35.1,21.4,10.1,6.2,9.9,11.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101212,28.0,13.6,34.8,21.1,10.1,6.3,9.9,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101213,27.7,13.7,34.6,20.9,10.2,6.3,9.9,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101214,27.5,13.7,34.3,20.7,10.2,6.3,10.0,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101215,27.3,13.7,34.1,20.4,10.3,6.3,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101216,27.1,13.7,33.9,20.2,10.3,6.4,10.0,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101217,26.9,13.7,33.7,20.0,10.3,6.4,10.1,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101218,26.7,13.8,33.6,19.8,10.3,6.4,10.1,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101219,26.5,13.8,33.4,19.6,10.3,6.4,10.1,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101220,26.3,13.9,33.2,19.4,10.3,6.4,10.1,11.5
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101221,26.1,13.9,33.1,19.2,10.3,6.3,10.1,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101222,26.0,14.0,33.0,19.0,10.3,6.3,10.2,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101223,25.8,14.0,32.8,18.8,10.3,6.3,10.2,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101224,25.7,14.1,32.7,18.6,10.3,6.3,10.2,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101225,25.5,14.1,32.6,18.5,10.3,6.3,10.2,11.4
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101226,25.4,14.2,32.5,18.3,10.3,6.3,10.2,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101227,25.2,14.2,32.4,18.1,10.3,6.3,10.2,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101228,25.1,14.3,32.2,17.9,10.3,6.2,10.2,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101229,25.0,14.4,32.1,17.8,10.3,6.2,10.2,11.3
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101230,24.8,14.4,32.0,17.6,10.2,6.2,10.1,11.2
GHCND:USW00014880,CHICAGO WAUKEGAN REGIONAL AIRPORT IL US,20101231,24.7,14.5,31.9,17.4,10.2,6.1,10.1,11.2
